frequency_cycles_per_sample,periodogram_db,levinson_ar_db,burg_ar_db
0.100341796875,-26.94371046638031,-24.00841270025999,-24.816800281588716
0.1005859375,-26.877583245989104,-23.936787619521258,-24.737035779416367
0.100830078125,-27.07255455511362,-23.864573146007793,-24.656439301122653
0.10107421875,-27.564821695034304,-23.791803423341896,-24.575042760240613
0.101318359375,-28.375956531837527,-23.71851505140866,-24.492880966713297
0.1015625,-29.480654952273248,-23.644747209474435,-24.409991813406215
0.101806640625,-30.696122715620323,-23.57054178121196,-24.326416470015488
0.10205078125,-31.47434441188864,-23.495943480991315,-24.242199583937527
0.102294921875,-31.079040315612943,-23.420999980677056,-24.157389487504606
0.1025390625,-29.584547721307484,-23.345762036042036,-24.072038410804662
0.102783203125,-27.747466674722624,-23.27028361176638,-23.986202699090633
0.10302734375,-26.051548122901167,-23.194622003836397,-23.899943033542655
0.103271484375,-24.642615860332683,-23.118837957993094,-23.81332465387424
0.103515625,-23.53343901030419,-23.04299578270472,-23.7264175809687
0.103759765625,-22.701474679045752,-22.96716345495277,-23.639296837395708
0.10400390625,-22.11909264935771,-22.89141271692921,-23.552042663287803
0.104248046875,-21.761012336529344,-22.81581916154545,-23.464740724656245
0.1044921875,-21.605004582500335,-22.74046230445558,-23.377482310794875
0.104736328125,-21.630681888817836,-22.66542564009969,-23.290364516965496
0.10498046875,-21.81777378694131,-22.590796679084658,-23.203490408083493
0.105224609375,-22.14435836152333,-22.51666696404375,-23.116969158635467
0.10546875,-22.585433789961744,-22.44313206096081,-23.030916163573835
0.105712890625,-23.11247106952443,-22.37029152281651,-22.945453114458484
0.10595703125,-23.694900616397696,-22.298248822323103,-22.860708034669898
0.106201171875,-24.304365617701897,-22.227111250468496,-22.77681526712199
0.1064453125,-24.92141197816337,-22.156989777602444,-22.693915407579517
0.106689453125,-25.542170836824095,-22.087998873875975,-22.612155176460135
0.10693359375,-26.181165339351203,-22.020256286003274,-22.531687221906786
0.107177734375,-26.86745320197491,-21.9538827675615,-22.452669846981777
0.107421875,-27.633715460095345,-21.889001760390453,-22.375266654095526
0.107666015625,-28.49756847496011,-21.825739025107897,-22.299646100273115
0.10791015625,-29.429177086118994,-21.764222219325408,-22.225980957612343
0.108154296875,-30.29678058684762,-21.704580422836763,-22.154447674328367
0.1083984375,-30.820532181801244,-21.646943609857537,-22.085225633132314
0.108642578125,-30.68308874956876,-21.59144206931534,-22.01849630536969
0.10888671875,-29.844037389681546,-21.53820577521771,-21.954442301349157
0.109130859375,-28.597851538734844,-21.48736371024262,-21.89324631961087
0.109375,-27.269127011206052,-21.439043146885822,-21.835090000484012
0.109619140625,-26.0433157847889,-21.393368891731605,-21.780152692115145
0.10986328125,-24.994653052090182,-21.3504624996574,-21.728610140140198
0.110107421875,-24.143491198987487,-21.3104414659989,-21.680633115231174
0.1103515625,-23.4894124659127,-21.273418405849096,-21.63638599576076
0.110595703125,-23.025794864661723,-21.23950023069564,-21.596025325666556
0.11083984375,-22.7454917046491,-21.208787333470298,-21.559698370121176
0.111083984375,-22.642640018013594,-21.18137279374594,-21.52754169368301
0.111328125,-22.712587505310125,-21.15734161522861,-21.49967978707479
0.111572265625,-22.950408663048222,-21.136770007818587,-21.476223769489536
0.11181640625,-23.347551556542484,-21.119724726328837,-21.457270193254672
0.112060546875,-23.8853223282495,-21.106262477433546,-21.442899976727674
0.1123046875,-24.523328378812607,-21.09642940557179,-21.43317748942375
0.112548828125,-25.1826130522236,-21.090260667360848,-21.428149810608794
0.11279296875,-25.732820974675036,-21.08778010260538,-21.42784617899721
0.113037109375,-26.01351210434851,-21.089000008260182,-21.43227764689245
0.11328125,-25.916654656768113,-21.093921019768096,-21.441436947257642
0.113525390625,-25.471347687719593,-21.102532102110175,-21.455298576998185
0.11376953125,-24.821930229856783,-21.11481065074242,-21.473819094394422
0.114013671875,-24.130323304120367,-21.13072270042498,-21.496937623366094
0.1142578125,-23.51447833174071,-21.15022323784818,-21.52457655229993
0.114501953125,-23.043745431920506,-21.173256611994834,-21.55664241072879
0.11474609375,-22.75553297181666,-21.19975703441332,-21.59302690338306
0.114990234375,-22.670947237982308,-21.229649160062806,-21.633608078170298
0.115234375,-22.804957948287186,-21.262848738171783,-21.678251602557992
0.115478515625,-23.1726318044297,-21.29926332165043,-21.726812121667585
0.11572265625,-23.79355941120691,-21.33879302302862,-21.779134671120314
0.115966796875,-24.696200676447994,-21.38133130465361,-21.835056118247316
0.1162109375,-25.92380932229951,-21.426765790959305,-21.89440660659464
0.116455078125,-27.54420163843227,-21.474979090987713,-21.95701098059676
0.11669921875,-29.666768323046206,-21.525849619967463,-22.022690169725895
0.116943359375,-32.46644401769459,-21.579252409593515,-22.091262514202825
0.1171875,-36.13638390767925,-21.63505989766007,-22.162545017339454
0.117431640625,-39.847536120430625,-21.693142688830378,-22.236354512641515
0.11767578125,-39.26991853327665,-21.753370279535066,-22.312508736815282
0.117919921875,-36.09829816703081,-21.81561174123255,-22.39082730269758
0.1181640625,-33.56367045036265,-21.879736357502,-22.471132568787784
0.118408203125,-31.788035593064926,-21.945614211637036,-22.553250404446036
0.11865234375,-30.534900978553804,-22.01311672253977,-22.63701085190148
0.118896484375,-29.62660329898691,-22.082117127757336,-22.72224868796681
0.119140625,-28.940136534470273,-22.15249091344247,-22.808803889782943
0.119384765625,-28.387256686407156,-22.224116191844168,-22.896522010027027
0.11962890625,-27.904175313364547,-22.29687402764174,-22.98525446783327
0.119873046875,-27.446706397916284,-22.370648715022444,-23.074858762222075
0.1201171875,-26.986649695000974,-22.445328007875602,-23.16519861514465
0.120361328125,-26.50755090858962,-22.52080330583883,-23.256144051357648
0.12060546875,-26.000233033111076,-22.59696979919368,-23.34757142228133
0.120849609375,-25.459531625806832,-22.67372657577967,-23.439363380797996
0.12109375,-24.883182408505693,-22.750976693185866,-23.531408813643214
0.121337890625,-24.272542338495647,-22.828627219501172,-23.623602737661386
0.12158203125,-23.633828716886462,-22.906589245867266,-23.715846165760475
0.121826171875,-22.97848070582688,-22.984777873993757,-23.808045947931294
0.1220703125,-22.32202809588458,-23.06311218167219,-23.900114592211224
0.122314453125,-21.681843332856438,-23.141515169173648,-23.991970069984113
0.12255859375,-21.074663190527495,-23.219913689241757,-24.083535609530124
0.122802734375,-20.51462835635174,-23.298238363205442,-24.174739481278635
0.123046875,-20.01213835747377,-23.376423485540798,-24.265514777780844
0.123291015625,-19.573445163086724,-23.454406919012676,-24.355799191010817
0.12353515625,-19.200761677086355,-23.5321299823295,-24.44553478922706
0.123779296875,-18.892689264944053,-23.6095373320515,-24.534667795281816
0.1240234375,-18.644864630777587,-23.68657684030699,-24.623148367953892
0.124267578125,-18.45081124735325,-23.763199469693916,-24.710930387600833
0.12451171875,-18.30301156956997,-23.83935914657731,-24.797971247177845
0.124755859375,-18.1941772067223,-23.915012633837577,-24.88423164945067
0.125,-18.11859582605332,-23.990119403980824,-24.96967541103856
0.125244140625,-18.073322308697676,-24.064641513390267,-25.05426927375568
0.12548828125,-18.058931579148595,-24.13854347837775,-25.13798272357643
0.125732421875,-18.07961953151297,-24.21179215358546,-25.22078781742711
0.1259765625,-18.14261395312915,-24.284356613190266,-25.30265901790259
0.126220703125,-18.257049453470955,-24.35620803527613,-25.383573035920044
0.12646484375,-18.432566161350632,-24.427319589662446,-25.463508681249174
0.126708984375,-18.677872921792833,-24.497666329408094,-25.542446720799976
0.126953125,-18.999416104582632,-24.56722508615137,-25.62036974450106
0.127197265625,-19.400198281137374,-24.63597436939404,-25.69726203856444
0.12744140625,-19.878770426209286,-24.703894269792738,-25.773109465903307
0.127685546875,-20.428521689851312,-24.770966366482906,-25.84789935344808
0.1279296875,-21.037619681982754,-24.837173638427373,-25.921620386090165
0.128173828125,-21.690237376752187,-24.902500379754482,-25.9942625069732
0.12841796875,-22.36979642947763,-24.966932119027618,-26.06581682384572
0.128662109375,-23.06445388862448,-25.0304555423692,-26.136275521186963
0.12890625,-23.773774782337593,-25.093058420346914,-26.205631777819136
0.129150390625,-24.51418735264211,-25.154729538517742,-26.27387968972226
0.12939453125,-25.320892332313644,-25.215458631516302,-26.341014197773962
0.129638671875,-26.245816406961634,-25.275236320566286,-26.407031020142796
0.1298828125,-27.3528934153097,-25.334054054289766,-26.471926589072737
0.130126953125,-28.709842191624713,-25.391904052684904,-26.535697991804845
0.13037109375,-30.363569136654927,-25.448779254141694,-26.598342915392568
0.130615234375,-32.245219107042786,-25.504673265364282,-26.659859595176606
0.130859375,-33.87951018172264,-25.559580314069446,-26.720246766696544
0.131103515625,-34.20803167445872,-25.613495204331866,-26.77950362082609
0.13134765625,-32.953473115235624,-25.666413274449248,-26.83762976192999
0.131591796875,-31.16076663955027,-25.71833035720307,-26.894625168850688
0.1318359375,-29.55426810481861,-25.769242742393814,-26.950490158543104
0.132080078125,-28.323982544822965,-25.81914714153321,-27.005225352185885
0.13232421875,-27.480229779129775,-25.868040654579822,-27.058831643606975
0.132568359375,-27.00048729595847,-25.915920738608346,-27.11131016987086
0.1328125,-26.867612630702812,-25.9627851783072,-27.162662283883535
0.133056640625,-27.079349663276126,-26.00863205820302,-27.212889528879995
0.13330078125,-27.65295316986562,-26.053459736515237,-27.26199361466709
0.133544921875,-28.63262241262824,-26.097266820547883,-27.30997639550244
0.1337890625,-30.105756851947014,-26.1400521435302,-27.35683984949736
0.134033203125,-32.239955856450486,-26.181814742821587,-27.402586059438974
0.13427734375,-35.3669612733254,-26.22255383940061,-27.447217194932993
0.134521484375,-40.03129024416025,-26.262268818561733,-27.490735495775187
0.134765625,-43.430013743660105,-26.300959211747088,-27.533143256465287
0.135009765625,-38.880017736774406,-26.338624679444642,-27.574442811782575
0.13525390625,-34.78350263410951,-26.375264995087285,-27.61463652334786
0.135498046875,-32.067782498182254,-26.41088002989119,-27.653726767101045
0.1357421875,-30.198943024494042,-26.445469738574715,-27.69171592162854
0.135986328125,-28.883622098308635,-26.479034145902617,-27.72860635727866
0.13623046875,-27.964044997522862,-26.511573334002925,-27.764400426007395
0.136474609375,-27.34844225180744,-26.54308743040727,-27.799100451900827
0.13671875,-26.980352345681307,-26.573576596767452,-27.832708722323538
0.136962890625,-26.824413086759282,-26.603041018204348,-27.865227479646215
0.13720703125,-26.859298691381994,-26.631480893247033,-27.896658913508283
0.137451171875,-27.07394997301359,-26.658896424323014,-27.92700515357454
0.1376953125,-27.465369085062612,-26.685287808761835,-27.956268262747187
0.137939453125,-28.037110456111915,-26.710655230277244,-27.984450230797478
0.13818359375,-28.797915425464975,-26.734998850894396,-28.011552968383153
0.138427734375,-29.759900749384826,-26.758318803290784,-28.037578301420222
0.138671875,-30.93524794326867,-26.78061518352113,-28.062527965779633
0.138916015625,-32.329160564373545,-26.801888044098227,-28.086403602281163
0.13916015625,-33.9246773463219,-26.822137387403213,-28.1092067519586
0.139404296875,-35.65349679864163,-26.841363159400053,-28.130938851571948
0.1396484375,-37.35852798986139,-26.859565243630705,-28.15160122934394
0.139892578125,-38.806646863155635,-26.876743455468194,-28.1711951008992
0.14013671875,-39.8492939380397,-26.892897536606558,-28.189721565386176
0.140380859375,-40.61073543330893,-26.90802714976728,-28.2071816017627
0.140625,-41.3983076418413,-26.922131873603025,-28.22357606522738
0.140869140625,-42.414249348097925,-26.9352111977806,-28.2389056837799
0.14111328125,-43.35730854649947,-26.947264518225637,-28.253171054894377
0.141357421875,-42.979359942919785,-26.958291132512542,-28.26637264229062
0.1416015625,-40.679100090021606,-26.9682902353841,-28.27851077278901
0.141845703125,-37.76809615699439,-26.977260914385383,-28.289585633235383
0.14208984375,-35.140099820988844,-26.985202145597974,-28.299597267483144
0.142333984375,-32.968546533345055,-26.99211278946037,-28.30854557342002
0.142578125,-31.22275121794122,-26.997991586661595,-28.31643030002795
0.142822265625,-29.844740975097285,-27.0028371540951,-28.323251044464577
0.14306640625,-28.784736792596753,-27.006647980860812,-28.329007249155662
0.143310546875,-28.004855234495448,-27.009422424303374,-28.333698198887873
0.1435546875,-27.476951730464044,-27.011158706075157,-28.337323017891833
0.143798828125,-27.179888953963506,-27.011854908212797,-28.339880666905685
0.14404296875,-27.097015050092793,-27.011508969216532,-28.34136994020957
0.144287109375,-27.213607539442467,-27.010118680121455,-28.341789462621723
0.14453125,-27.513691360890704,-27.00768168055063,-28.34113768644717
0.144775390625,-27.975362959874076,-27.004195454739506,-28.339412888369836
0.14501953125,-28.56357591512417,-26.999657327521746,-28.336613166279406
0.145263671875,-29.220014214368845,-26.994064460266497,-28.332736436024195
0.1455078125,-29.85332074749628,-26.987413846757047,-28.32778042808108
0.145751953125,-30.34184902844791,-26.979702309001198,-28.3217426841341
0.14599609375,-30.567536099066942,-26.970926492963446,-28.314620553552757
0.146240234375,-30.475785980375637,-26.96108286420901,-28.306411189761423
0.146484375,-30.107243650110078,-26.95016770344995,-28.29711154649098
0.146728515625,-29.563000134482678,-26.938177101983236,-28.286718373903685
0.14697265625,-28.944762422126193,-26.92510695701067,-28.275228214582263
0.147216796875,-28.32252860777835,-26.910952966830415,-28.26263739937389
0.1474609375,-27.73283288242464,-26.895710625889635,-28.24894204307971
0.147705078125,-27.188806480123496,-26.879375219687414,-28.234138039979978
0.14794921875,-26.690276709498853,-26.86194181951731,-28.21822105918514
0.148193359375,-26.23074540315742,-26.84340527703786,-28.201186539802237
0.1484375,-25.801494820119167,-26.82376021865985,-28.183029685906224
0.148681640625,-25.393689165603245,-26.80300103973812,-28.16374546130517
0.14892578125,-24.99921995123004,-26.78112189855561,-28.143328584087715
0.149169921875,-24.61087085743013,-26.758116710086824,-28.121773520941126
0.1494140625,-24.222248818221633,-26.733979139527367,-28.099074481227362
0.149658203125,-23.827801583036745,-26.70870259557566,-28.07522541080429
0.14990234375,-23.42308997014973,-26.682280223452292,-28.050219985578437
0.150146484375,-23.005315572696517,-26.654704897642084,-28.024051604775142
0.150390625,-22.57395887232997,-26.625969214342675,-27.996713383911143
0.150634765625,-22.131304066450873,-26.596065483603407,-27.968198147453993
0.15087890625,-21.682645534325033,-26.564985721136832,-27.93849842115184
0.151123046875,-21.23607728102764,-26.53272163978459,-27.907606424016148
0.1513671875,-20.801907652628607,-26.49926464061844,-27.875514059939196
0.151611328125,-20.391848837870313,-26.464605803656056,-27.842212908926992
0.15185546875,-20.018163010931968,-26.428735878170198,-27.80769421792713
0.152099609375,-19.692909834503894,-26.391645272568603,-27.771948891230146
0.15234375,-19.427369775389234,-26.353324043820695,-27.734967480421446
0.152587890625,-19.231651737221252,-26.313761886405743,-27.69674017385967
0.15283203125,-19.114452033284735,-26.272948120755718,-27.65725678565573
0.153076171875,-19.0829172277384,-26.230871681164306,-27.616506744125388
0.1533203125,-19.14256972571535,-26.187521103132,-27.574479079686434
0.153564453125,-19.29727579911354,-26.14288451011508,-27.531162412169586
0.15380859375,-19.54926825703222,-26.096949599644574,-27.48654493751062
0.154052734375,-19.899280821792235,-26.04970362877875,-27.440614413788673
0.154296875,-20.34690892908909,-26.001133398850666,-27.39335814657378
0.154541015625,-20.891376376026933,-25.951225239469586,-27.344762973544007
0.15478515625,-21.5329405388327,-25.89996499173239,-27.294815248330014
0.155029296875,-22.275181218643255,-25.847337990598174,-27.243500823542
0.1552734375,-23.128375146397836,-25.79332904637598,-27.19080503293081
0.155517578125,-24.114124090303424,-25.737922425272274,-27.13671267263184
0.15576171875,-25.27160374172351,-25.681101828940953,-27.08120798143667
0.156005859375,-26.666663171357236,-25.622850372974682,-27.024274620033324
0.15625,-28.407123159570617,-25.563150564271965,-26.965895649152188
0.156494140625,-30.67078424110465,-25.501984277209683,-26.906053506549647
0.15673828125,-33.73947123666801,-25.43933272854577,-26.844729982756952
0.156982421875,-37.71036714525231,-25.375176450970798,-26.781906195516093
0.1572265625,-39.20314518641163,-25.30949526522173,-26.717562562818905
0.157470703125,-35.47508588132739,-25.24226825066411,-26.651678774459175
0.15771484375,-31.89884850010491,-25.173473714241943,-26.584233762000636
0.157958984375,-29.326425303899853,-25.10308915768696,-26.515205667056314
0.158203125,-27.48233804710919,-25.031091242870083,-26.444571807766494
0.158447265625,-26.164907462538906,-24.957455755169153,-26.37230864335356
0.15869140625,-25.25782069784463,-24.882157564716522,-26.298391736622627
0.158935546875,-24.693887819752657,-24.805170585379383,-26.222795714265725
0.1591796875,-24.43452462935661,-24.726467731313488,-26.145494224816275
0.159423828125,-24.459430526220167,-24.646020870917972,-26.066459894087576
0.15966796875,-24.761602694843873,-24.563800778004392,-25.98566427791516
0.159912109375,-25.34534330729222,-24.479777079977303,-25.903077812007822
0.16015625,-26.226204494564243,-24.39391820280663,-25.81866975869533
0.160400390625,-27.432224352976114,-24.306191312552517,-25.732408150342255
0.16064453125,-29.004870339240007,-24.21656225318301,-25.644259729177673
0.160888671875,-30.992017918125295,-24.124995480401218,-25.554189883267604
0.1611328125,-33.39521760592801,-24.031453991173727,-25.462162578333185
0.161376953125,-35.914475875858734,-23.935899248623475,-25.36814028508988
0.16162109375,-37.345558776856464,-23.838291101919694,-25.272083901753845
0.161865234375,-36.570685445791284,-23.738587700762746,-25.173952671327648
0.162109375,-34.73344845767067,-23.636745404024243,-25.073704093241723
0.162353515625,-32.962914993516,-23.5327186820601,-24.971293828886747
0.16259765625,-31.500632815745227,-23.426460012167652,-24.866675600527003
0.162841796875,-30.304791628344788,-23.317919766605936,-24.759801083034986
0.1630859375,-29.295684720139,-23.207046092540256,-24.65061978783116
0.163330078125,-28.40844953144906,-23.093784783207315,-24.539078938350627
0.16357421875,-27.600959899982126,-22.978079139525217,-24.425123336288497
0.163818359375,-26.850952279403124,-22.859869821292143,-24.308695217798476
0.1640625,-26.149730556599458,-22.739094687026714,-24.189734098731186
0.164306640625,-25.49541045405479,-22.61568862140228,-24.06817660790125
0.16455078125,-24.887664500637502,-22.489583349112692,-23.943956307261544
0.164794921875,-24.324847417404186,-22.36070723388036,-23.817003497740036
0.1650390625,-23.8033921298306,-22.228985061171848,-23.687245009353973
0.165283203125,-23.318829211812076,-22.094337803023947,-23.55460397405844
0.16552734375,-22.86761919056668,-21.956682363199196,-23.418999579608403
0.165771484375,-22.449011150787314,-21.81593130068068,-23.280346802509847
0.166015625,-22.06629736061891,-21.671992529279834,-23.13855611790645
0.166259765625,-21.727136497306688,-21.524768990861066,-22.99353318398538
0.16650390625,-21.44300236608715,-21.374158299381456,-22.845178498188478
0.166748046875,-21.228119865014122,-21.22005235259353,-22.693387022172917
0.1669921875,-21.098346734768146,-21.06233690785899,-22.53804777207516
0.167236328125,-21.07035787858674,-20.90089111806362,-22.379043370183417
0.16748046875,-21.161304570278965,-20.73558702309731,-22.216249553608574
0.167724609375,-21.388969174667146,-20.566288991758178,-22.049534634948394
0.16796875,-21.77236796376225,-20.392853108241546,-21.878758909252927
0.168212890625,-22.332764638203702,-20.215126496569447,-21.70377400080353
0.16845703125,-23.09512097885871,-20.03294657538175,-21.524422142293194
0.168701171875,-24.09011383708938,-19.846140234427626,-21.340535377920023
0.1689453125,-25.356994215581338,-19.6545229228349,-21.151934680649184
0.169189453125,-26.947775714456057,-19.457897637766873,-20.958428972429097
0.16943359375,-28.933522830201888,-19.25605380035837,-20.759814034420568
0.169677734375,-31.413675504336766,-19.04876600381272,-20.55587129226716
0.169921875,-34.527960612012855,-18.835792616180512,-20.346366459035416
0.170166015625,-38.45849740272699,-18.616874217564924,-20.131048015615075
0.17041015625,-43.33072608915434,-18.391731848223774,-19.90964550499549
0.170654296875,-48.47427003184734,-18.160065040170686,-19.68186761281644
0.1708984375,-50.12700439212882,-17.92154960029964,-19.447400001790378
0.171142578125,-45.930707673223345,-17.67583510762882,-19.205902861835593
0.17138671875,-40.42892923485019,-17.42254208081424,-18.95700813083762
0.171630859375,-35.746013283717964,-17.161258764424293,-18.70031633260441
0.171875,-32.0092662041221,-16.891537473360337,-18.43539296847625
0.172119140625,-29.046318083691087,-16.612890423985874,-18.161764386787635
0.17236328125,-26.703686643875074,-16.324784967684895,-17.878913039454453
0.172607421875,-24.875060643962804,-16.02663812737785,-17.58627201675486
0.1728515625,-23.49148071208117,-15.717810319648757,-17.28321872911932
0.173095703125,-22.511079810472726,-15.397598124284613,-16.96906757750487
0.17333984375,-21.912524269846664,-15.065225939045186,-16.64306142056977
0.173583984375,-21.6916812127128,-14.71983633051386,-16.304361606047536
0.173828125,-21.86087988421894,-14.360478862690172,-15.952036283918183
0.174072265625,-22.450588202369946,-13.98609715551238,-15.585046658571892
0.17431640625,-23.513799427768415,-13.595513899857838,-15.202230764678719
0.174560546875,-25.133641954286034,-13.187413541853184,-14.80228426611325
0.1748046875,-27.433242201971765,-12.760322362827093,-14.383737679998557
0.175048828125,-30.57540433241637,-12.312585750293522,-13.944929323701679
0.17529296875,-34.674269818590844,-11.842342631977674,-13.483973184840298
0.175537109375,-39.25149922859346,-11.34749742433078,-12.998720853681533
0.17578125,-41.31022144514654,-10.825690604032197,-12.486716699065234
0.176025390625,-36.692228551338964,-10.27427046815687,-11.945145748095396
0.17626953125,-30.14416164034985,-9.690271405298915,-11.37077452141657
0.176513671875,-24.594435313613285,-9.070409178074106,-10.75988693953642
0.1767578125,-20.092880080093764,-8.411113431274877,-10.108221495067028
0.177001953125,-16.39514667701401,-7.708635881433916,-9.410924538460192
0.17724609375,-13.310533980450058,-6.959306896406991,-8.662552659762753
0.177490234375,-10.708741691600974,-6.160077094122826,-7.857195072361478
0.177734375,-8.50063924346241,-5.309597347861347,-6.988866272631201
0.177978515625,-6.623828407767785,-4.410292124459499,-6.0524847532235615
0.17822265625,-5.033542687969153,-3.4721807867413346,-5.0460915727808375
0.178466796875,-3.697002347033696,-2.519460450913034,-3.9756081150904663
0.1787109375,-2.5898546957198283,-1.6003534074357237,-2.8644331968058196
0.178955078125,-1.6938777150102386,-0.7973000430344145,-1.7706507485264769
0.17919921875,-0.9954684166452348,-0.22552024076170354,-0.8098380437993957
0.179443359375,-0.4846351902094098,0.0,-0.16040508903286735
0.1796875,-0.15432708184602045,-0.1730601755177017,0.0
0.179931640625,0.0,-0.6975556676939412,-0.3773099177951061
0.18017578125,-0.019361304327214897,-1.4602544081381887,-1.1676965171435087
0.180419921875,-0.21226202882290948,-2.344702989493999,-2.1792061619722
0.1806640625,-0.5807274001119616,-3.2663861768205624,-3.2606812269632854
0.180908203125,-1.1291366717906357,-4.17540330093172,-4.326365616403541
0.18115234375,-1.8645879861571815,-5.046498326137392,-5.337230405673345
0.181396484375,-2.7975206998094575,-5.869060552566846,-6.279748505079535
0.181640625,-3.9427304163914085,-6.64035963719919,-7.152548819272376
0.181884765625,-5.321030270759962,-7.36159769913386,-7.959458314933864
0.18212890625,-6.962053625730139,-8.03576130820563,-8.70616196910443
0.182373046875,-8.909229798148727,-8.666500318477334,-9.398682982277066
0.1826171875,-11.229278373682217,-9.257564280608197,-10.04273609370385
0.182861328125,-14.032212561176763,-9.812534324435342,-10.64348896333317
0.18310546875,-17.519801053264295,-10.334709017648773,-11.205508964821174
0.183349609375,-22.130525808099225,-10.827068867611993,-11.732789854464457
0.18359375,-29.1613869956877,-11.292279610999959,-12.228808785341737
0.183837890625,-43.30673459266003,-11.732713332041417,-12.69659090499218
0.18408203125,-32.78104089402239,-12.15047651197957,-13.13877157214814
0.184326171875,-28.62322253165495,-12.547439475860322,-13.557652309799135
0.1845703125,-27.058842090663802,-12.925264558596298,-13.955249446231823
0.184814453125,-26.67524662461069,-13.285431822812313,-14.333335656143223
0.18505859375,-26.991396818932326,-13.629261946826318,-14.693475115897556
0.185302734375,-27.754010826386832,-13.957936296065741,-15.037053130606818
0.185546875,-28.771707299416214,-14.27251437613631,-15.365301072671409
0.185791015625,-29.869611359991637,-14.573948939164882,-15.679317387762374
0.18603515625,-30.909085548426063,-14.863099030736446,-15.980085320918363
0.186279296875,-31.84217855463482,-15.140741252059764,-16.26848791346598
0.1865234375,-32.733124166135916,-15.40757948675888,-16.54532072950998
0.186767578125,-33.71355117537345,-15.664253312295662,-16.811302691481558
0.18701171875,-34.92294353603165,-15.911345286755033,-17.067085337610035
0.187255859375,-36.48181892443923,-16.14938727460647,-17.313260758987962
0.1875,-38.48189442884167,-16.3788659508963,-17.55036842853803
0.187744140625,-40.90450007468238,-16.600227602301423,-17.778901097073522
0.18798828125,-43.17288096558977,-16.813882325439305,-17.999309901327436
0.188232421875,-43.53669600181703,-17.0202077074963,-18.212008804068873
0.1884765625,-41.66466561911707,-17.21955206127192,-18.417378466188953
0.188720703125,-39.34142308272732,-17.412237275808945,-18.615769634067426
0.18896484375,-37.35065257845534,-17.598561334585334,-18.807506111933844
0.189208984375,-35.772842940826095,-17.778800545509178,-18.992887377748204
0.189453125,-34.5603525888862,-17.953211520451045,-19.172190891893827
0.189697265625,-33.66517967511073,-18.12203293656672,-19.345674140334598
0.18994140625,-33.051942011077635,-18.285487107041984,-19.513576447545795
0.190185546875,-32.690832145533605,-18.443781384986217,-19.676120589245123
0.1904296875,-32.54661371518272,-18.597109420897404,-19.833514230538334
0.190673828125,-32.5645046533348,-18.74565229131819,-19.985951211394728
0.19091796875,-32.65357993209593,-18.889579513921298,-20.13361269825981
0.191162109375,-32.678178843996754,-19.029049962233724,-20.2766682179913
0.19140625,-32.48502538555837,-19.16421269147679,-20.415276588086712
0.191650390625,-31.981567347281924,-19.29520768551755,-20.54958675529136
0.19189453125,-31.202690503189526,-19.4221665336556,-20.679738553075126
0.192138671875,-30.280834967170268,-19.545213044877023,-20.805863387102093
0.1923828125,-29.360037359923254,-19.664463806265637,-20.928084856649306
0.192626953125,-28.545373266865923,-19.78002869144901,-21.046519318930002
0.19287109375,-27.900162187089833,-19.89201132425305,-21.161276402414924
0.193115234375,-27.460901172527418,-20.000509502129372,-21.272459474503794
0.193359375,-27.251654231345007,-20.105615583388623,-21.38016606825621
0.193603515625,-27.294250785663472,-20.207416841811636,-21.484488272336094
0.19384765625,-27.61589871776014,-20.305995791807124,-21.585513087840845
0.194091796875,-28.25689667244078,-20.40143048693169,-21.68332275526582
0.1943359375,-29.28210935188996,-20.493794794279225,-21.777995054488265
0.194580078125,-30.803603529774964,-20.58315864697558,-21.86960358033477
0.19482421875,-33.03574667123288,-20.66958827677557,-21.95821799601478
0.195068359375,-36.46654754485801,-20.75314642854898,-22.043904266456877
0.1953125,-42.66970278905297,-20.83389255825674,-22.126724873367234
0.195556640625,-56.92960836660562,-20.911883015854023,-22.206739013638817
0.19580078125,-41.75358660550154,-20.98717121441146,-22.28400278257114
0.196044921875,-36.50565216482851,-21.05980778661635,-22.35856934321076
0.1962890625,-33.66155545698734,-21.12984072970104,-22.4304890829908
0.196533203125,-31.9624234228582,-21.197315539743226,-22.499809758729942
0.19677734375,-31.006172043347483,-21.262275336191365,-22.566576630946923
0.197021484375,-30.631203060262347,-21.324760977387246,-22.6308325883534
0.197265625,-30.780038417386116,-21.384811167784328,-22.692618263304976
0.197509765625,-31.462363704783964,-21.442462557495254,-22.7519721389158
0.19775390625,-32.756244053360845,-21.497749834742898,-22.80893064847539
0.197998046875,-34.84207829692201,-21.55070581173665,-22.8635282677471
0.1982421875,-38.06898039669767,-21.601361504447812,-22.91579760067328
0.198486328125,-42.52843595492659,-21.64974620671515,-22.965769458964665
0.19873046875,-42.73318447077393,-21.695887559072617,-23.01347293600709
0.198974609375,-38.147253417685256,-21.739811612656208,-23.058935475480208
0.19921875,-34.68749332966292,-21.78154288851497,-23.102182935046507
0.199462890625,-32.35517511791711,-21.821104432622192,-23.14323964543712
0.19970703125,-30.766543050921875,-21.858517866856356,-23.1821284652316
0.199951171875,-29.701222686460724,-21.893803436197604,-23.21887083160191
0.2001953125,-29.03125472026202,-21.926980052363074,-23.253486807266903
0.200439453125,-28.675213214303437,-21.95806533408485,-23.2859951238813
0.20068359375,-28.57588644563475,-21.987075644215388,-23.316413222062717
